ticker,stage,model_name,predictions,actual,mae,rmse,mape,da,time,features,experiment_time
PIKK,1,gMLP,"[458.77476425 457.72404233 466.85354422 490.54404481 491.8498382
 517.05695283 529.07841951 534.37209882 533.50473058 518.50840959]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],17.9360080311376,20.063900874581837,3.7104154369944222,77.77777777777779,2.2556286811828614,['close'],22.560170650482178
PIKK,1,TSSequencerPlus,"[454.4895906  451.60514959 466.93586983 480.63072916 476.50738037
 491.65383124 498.29594831 501.97295574 500.66023317 496.65084717]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],13.685009785609418,15.712783639072253,2.803726387435987,66.66666666666666,2.856612467765808,['close'],28.570128917694092
PIKK,6,InceptionTime,"[527.60700748 523.40698979 523.61282021 526.09550474 531.55729562
 533.27740757 538.22402722 541.52653866 544.51981922 544.79522334]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],46.75226338341529,52.075516576045906,9.902210590513702,55.55555555555556,1.1766669273376464,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",11.770236492156982
PIKK,6,XceptionTime,"[554.35916081 554.75366961 553.83758331 551.90874826 550.01246
 548.88873449 547.68437056 546.7701247  546.69719039 546.676     ]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],63.44880421186069,70.09160430869719,13.434548272456027,44.44444444444444,2.407478618621826,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",24.078980684280396
PIKK,6,XCM,"[497.14766201 500.09658097 502.18333857 502.21650183 499.17992128
 500.81461766 503.20573485 506.39569741 508.38456559 506.94926861]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],23.30819463825108,30.03684539354053,5.025691601555065,66.66666666666666,0.9765660047531128,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",9.770780086517334
PIKK,6,gMLP,"[447.68690226 446.40690849 457.04794703 481.13496497 483.88721381
 510.17328966 524.05210258 529.51036303 529.66498887 516.13251645]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],15.23664791606293,17.803018377671645,3.129872051394785,66.66666666666666,2.153168225288391,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",21.538667678833008
PIKK,6,TSSequencerPlus,"[458.29049152 452.02171002 462.04852331 487.62378773 481.58825813
 503.71780445 514.07859529 515.14429948 517.7016845  507.85453982]",[433.2 450.  478.2 471.4 504.6 511.6 514.2 516.  503.7 484.2],12.901473292844969,15.829410031231195,2.7015920477086683,55.55555555555556,2.8892438411712646,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",28.8969144821167
SBER,1,InceptionTime,"[305.91241431 302.55418457 307.44971452 312.13900584 310.73292876
 309.76075026 317.37507264 317.38539239 316.50714148 316.87029839]",[300.01 308.12 312.25 310.   310.16 316.69 317.58 318.18 314.23 309.41],3.664667439460794,4.508796445746041,1.1823924717536474,44.44444444444444,1.1614009380340575,['close'],11.618453741073608
SBER,1,XceptionTime,"[298.2157573  299.05998878 301.87173341 305.47719785 308.01429269
 309.58577615 312.54024754 315.24983707 317.65691498 318.31408052]",[300.01 308.12 312.25 310.   310.16 316.69 317.58 318.18 314.23 309.41],5.530616472725876,6.273377713118158,1.7732404351721471,66.66666666666666,2.4006696462631227,['close'],24.010145664215088
SBER,1,XCM,"[298.55712062 295.2854919  294.29102095 296.55593798 299.3723883
 301.58431423 304.9006172  307.89067907 309.69236889 310.05931566]",[300.01 308.12 312.25 310.   310.16 316.69 317.58 318.18 314.23 309.41],9.9739376530622,11.41186259167793,3.186612479510077,44.44444444444444,1.0017488241195678,['close'],10.021730899810791
SBER,1,gMLP,"[304.91611916 301.56491072 307.88198993 312.40972429 311.89230723
 311.95946751 317.03003858 318.44917543 318.81267484 316.51911417]",[300.01 308.12 312.25 310.   310.16 316.69 317.58 318.18 314.23 309.41],3.7212708386189606,4.349938342491981,1.2005029905077655,55.55555555555556,2.190901446342468,['close'],21.91351079940796
