ticker,stage,model,rmse,mape,da,time,load_time,predictions,actual,features_count,features,valid_predictions,total_predictions,model_key,experiment_id
X5,6,amazon/chronos-t5-base,57.869423606840115,1.9614092095683358,55.55555555555556,0.08816471099853515,1.281888723373413,"[2260.6943359375, 2227.09912109375, 2193.709716796875, 2272.024658203125, 2287.875732421875, 2319.726318359375, 2242.091064453125, 2242.615234375, 2291.750732421875, 2390.344970703125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,89
X5,6,amazon/chronos-t5-large,52.26760779852107,1.5904911502708607,55.55555555555556,0.31344828605651853,1.4923911094665527,"[2244.994873046875, 2227.09912109375, 2225.04833984375, 2303.363037109375, 2303.546142578125, 2319.726318359375, 2273.44921875, 2273.980712890625, 2276.0537109375, 2406.07080078125]","[2234.0, 2209.0, 2308.5, 2296.0, 2318.0, 2272.0, 2260.0, 2295.5, 2402.5, 2379.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,90
YDEX,1,amazon/chronos-t5-tiny,81.14891576885861,1.6576010491924902,44.44444444444444,0.015066075325012206,1.2441728115081787,"[4182.21044921875, 4271.40966796875, 4296.03662109375, 4190.2314453125, 4279.9580078125, 4307.00927734375, 4239.7255859375, 4334.42041015625, 4365.5, 4298.2568359375]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",1,['close'],10,10,chronos-t5-tiny,91
YDEX,1,amazon/chronos-t5-mini,98.32939901710138,1.8414839370882001,33.33333333333333,0.01781144142150879,1.3031213283538818,"[4182.21044921875, 4174.33203125, 4199.13330078125, 4190.2314453125, 4312.1376953125, 4274.86767578125, 4271.8447265625, 4238.10009765625, 4429.69873046875, 4330.3330078125]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",1,['close'],10,10,chronos-t5-mini,92
YDEX,1,amazon/chronos-t5-small,77.9799835122718,1.3965119684658098,44.44444444444444,0.028257012367248535,1.2163212299346924,"[4214.63037109375, 4206.69140625, 4231.4345703125, 4190.2314453125, 4344.31787109375, 4339.1513671875, 4303.9638671875, 4334.42041015625, 4365.5, 4330.3330078125]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",1,['close'],10,10,chronos-t5-small,93
YDEX,1,amazon/chronos-t5-base,80.24317555451087,1.7913622309061954,33.33333333333333,0.08180673122406006,1.3522617816925049,"[4182.21044921875, 4174.33203125, 4263.7353515625, 4190.2314453125, 4279.9580078125, 4371.29296875, 4239.7255859375, 4302.31396484375, 4333.40087890625, 4266.18017578125]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",1,['close'],10,10,chronos-t5-base,94
YDEX,1,amazon/chronos-t5-large,79.81173911363027,1.5552926298291363,44.44444444444444,0.30186142921447756,1.520289659500122,"[4182.21044921875, 4271.40966796875, 4263.7353515625, 4222.46435546875, 4344.31787109375, 4371.29296875, 4303.9638671875, 4238.10009765625, 4333.40087890625, 4298.2568359375]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",1,['close'],10,10,chronos-t5-large,95
YDEX,6,amazon/chronos-t5-tiny,75.25437414725309,1.490819909698069,55.55555555555556,0.013174176216125488,1.1821532249450684,"[4182.21044921875, 4239.05078125, 4231.4345703125, 4190.2314453125, 4312.1376953125, 4339.1513671875, 4271.8447265625, 4302.31396484375, 4365.5, 4298.2568359375]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-tiny,96
YDEX,6,amazon/chronos-t5-mini,90.8709989822642,1.710726892222512,55.55555555555556,0.02046933174133301,1.164952039718628,"[4182.21044921875, 4239.05078125, 4296.03662109375, 4125.7666015625, 4376.498046875, 4339.1513671875, 4271.8447265625, 4302.31396484375, 4365.5, 4298.2568359375]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-mini,97
YDEX,6,amazon/chronos-t5-small,75.89949530020944,1.4025158877146509,55.55555555555556,0.03661491870880127,1.2268311977386475,"[4214.63037109375, 4271.40966796875, 4231.4345703125, 4190.2314453125, 4312.1376953125, 4339.1513671875, 4303.9638671875, 4334.42041015625, 4429.69873046875, 4266.18017578125]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-small,98
YDEX,6,amazon/chronos-t5-base,77.24557364260497,1.4657573991726762,55.55555555555556,0.09654111862182617,1.7023396492004395,"[4214.63037109375, 4239.05078125, 4231.4345703125, 4190.2314453125, 4279.9580078125, 4371.29296875, 4303.9638671875, 4334.42041015625, 4365.5, 4298.2568359375]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-base,99
YDEX,6,amazon/chronos-t5-large,81.28709858242797,1.6375513540980233,33.33333333333333,0.33068902492523194,1.5354681015014648,"[4214.63037109375, 4206.69140625, 4231.4345703125, 4157.9990234375, 4312.1376953125, 4339.1513671875, 4239.7255859375, 4302.31396484375, 4397.599609375, 4266.18017578125]","[4229.5, 4252.5, 4200.0, 4313.5, 4362.5, 4285.0, 4293.0, 4371.5, 4283.0, 4155.0]",20,"['close', 'anomaly', 'weighted_score_with_decay', 'open', 'high', 'low', 'volume', 'EMA_14', 'RSI_14', 'MACD', 'return', 'ATR_14', 'VWAP', 'value__mean', 'value__maximum', 'value__minimum', 'value__standard_deviation', 'value__partial_autocorrelation__lag_3', 'value__autocorrelation__lag_5', 'value__longest_strike_above_mean']",10,10,chronos-t5-large,100
